Time_hour,Power,SOC,Q_cal_pct,Q_cyc_pct,SOH
10228,4.800000045391395,0.059673137236635136,1.0156277059070105,1.1684885657139892,0.97815883728379
10229,-7.999842286804305e-09,0.059673133782493115,1.0156284757166494,1.1684821343958316,0.9781588938988752
10230,-1.6000000083002528,0.05959817091815127,1.015627566789693,1.1684960323886084,0.978158764008217
10231,9.977315080663752e-09,0.05959817008133777,1.0156283365005303,1.1684938884849665,0.978158777750145
10232,1.6000000352181494,0.05965951960174623,1.015630480224993,1.1685077867562812,0.9781586173301872
10233,7.200000096281665,0.05993558972991123,1.015637434844931,1.16856818984764,0.9781579437530743
10234,3.2000000545225675,0.06005828261015606,1.0156409544981486,1.1685863381613555,0.9781577270734049
10235,2.800000044619078,0.060165641540733776,1.0156441311219635,1.1686063738583385,0.978157494950197
10236,2.400000039792974,0.06025766354281575,1.015646964438683,1.1686234708606111,0.9781572956470069
10237,1.6000000352181492,0.06031901128282842,1.0156491103215832,1.168634153676326,0.9781571673600209
10238,4.800000067325035,0.06050305829210429,1.0156540085412555,1.1686737139195094,0.9781567227753923
10239,-7.999842517410509e-09,0.06050305478558175,1.0156547789020811,1.168667275037288,0.9781567794606062
10240,-3.200000027604672,0.060353128460423844,1.015652186225233,1.168695080258111,0.9781565273351666
10241,-4.000000037256881,0.06016571768734804,1.0156487533258187,1.1687255452690712,0.9781562570140512
10242,-9.384607828102657e-09,0.06016571485901883,1.0156495232156366,1.1687201777508618,0.9781563029903351
10243,4.8000000453913945,0.06034976328804344,1.0156544212212508,1.1687618900419074,0.9781558368873684
10244,-9.384607830441368e-09,0.060349759787906146,1.0156551912266025,1.1687554475569966,0.978155893612164
10245,-4.8000000469090915,0.060124869775359455,1.0156509167820071,1.1687971623536575,0.9781555192086433
10246,-4.8000000469090915,0.059899975646692416,1.0156466433460551,1.1688324357299646,0.9781552092092398
10247,-9.384607833949545e-09,0.05989997217049785,1.0156474127410682,1.1688259903625215,0.9781552659689641
10248,4.8000000453913945,0.060084020671996245,1.0156523097069738,1.1688677101707126,0.9781547998012232
10249,-7.999842761786868e-09,0.06008401718436833,1.0156530792322835,1.1688612633618964,0.9781548565740582
10250,-4.8000000469090915,0.05985912683639811,1.0156488049857626,1.1689029856760407,0.978154482093382
10251,-4.8000000469090915,0.059634232387128894,1.0156445317483618,1.1689382622460125,0.9781541720600563
10252,-9.384607839796343e-09,0.059634228923422204,1.0156453006637671,1.1689318125541648,0.9781542288678207
10253,4.8000000453913945,0.05981827749737472,1.015650196589928,1.1689735398805212,0.9781537626352955
10254,-9.384607842135063e-09,0.05981827402217592,1.0156509656355828,1.1689670887470451,0.9781538194561736
10255,-4.8000000469090915,0.05959338333872217,1.015646691588045,1.1690088185796963,0.9781534448983226
10256,-4.8000000469090915,0.059368488568813854,1.015642418550104,1.1690440983436217,0.9781531348310628
10257,-9.38460784564324e-09,0.059368485117621016,1.0156431869862912,1.1690376443266395,0.9781531916868706
10258,4.8000000453913945,0.059552533764007945,1.0156480818726712,1.16907937917218,0.9781527253895514
10259,-9.384607847982129e-09,0.05955253030131732,1.0156488504390617,1.1690729237133264,0.978152782258476
10260,-3.200000027604672,0.05940260312982959,1.0156462572316567,1.1691007481466904,0.9781525299462165
10261,-1.6000000083002528,0.05932763713793757,1.015645344864078,1.1691103564356027,0.9781524429870032
10262,1.640550096475412e-08,0.059327636299129,1.0156461131291514,1.1691082041648342,0.9781524568270601
10263,6.400000086629455,0.059573034541976315,1.0156523845375638,1.1691638582464166,0.9781518375721602
10264,2.4000000448703567,0.05966505400441979,1.0156552172010067,1.1691761174973445,0.9781516866530165
10265,3.2000000494451832,0.05978775155362491,1.0156587386635862,1.169200716926655,0.9781514054440976
10266,2.800000044619078,0.05989511111999958,1.0156619166127219,1.1692207613470593,0.9781511732204022
10267,2.4000000448703562,0.059987133666859205,1.0156647508589876,1.1692378655277378,0.9781509738361326
10268,6.400000086629455,0.0602325307214575,1.015671029394027,1.169290300586199,0.9781503867001977
10269,1.640550039620012e-08,0.06023252588834285,1.0156717983157277,1.1692816818722305,0.9781504651981204
10270,-1.6000000083002528,0.0601575624605567,1.0156708838304456,1.1692955987990288,0.9781503351737052
10271,-3.200000027604672,0.06000763375175511,1.0156682860850192,1.1693212788834284,0.9781501043503154
10272,-7.999843303715289e-09,0.06000763157872098,1.015669054706231,1.169316968623425,0.9781501397667034
10273,4.8000000453913945,0.060191681120600006,1.015673956644916,1.1693587233161513,0.9781496732003894
10274,-9.384607865506526e-09,0.06019167761380866,1.015674725366785,1.169352256439599,0.9781497301819361
10275,-4.8000000469090915,0.059966786144997106,1.0156704432643362,1.1693940136398586,0.978149355430958
10276,-4.8000000469090915,0.059741890555391725,1.0156661621734113,1.1694293050286668,0.9781490453279792
10277,-9.38460786900854e-09,0.05974188707266624,1.015666930286276,1.1694228352668365,0.9781491023444688
10278,4.8000000453913945,0.059925936686960994,1.015671831182868,1.1694645974824593,0.9781486357133466
10279,-9.384607871343289e-09,0.05992593319270188,1.015672599426031,1.169458126277871,0.978148692742961
10280,-4.000000037256881,0.0597385234456864,1.0156691591128828,1.1694929299213668,0.9781483791096575
